date,isin,desig,book,accrued,funding,pullToPar,carry,brokerFeePnl,cashTradingPnl,cashDelta,newBiz,estPnl,source
2026-04-01,GBOLQC3O18A9,Taylor,CRB_Taylor_2,3295.96,-2977.42,73.19,391.73,-649.79,2288.32,-11961.78,1638.53,-9931.52,TRANSFER
2026-04-01,AUR7KO64T023,Emma,CRB_Emma_1,2153.05,-485.59,53.46,1720.92,338.98,8673.81,7522.74,9012.79,18256.45,UNTAGGED
2026-04-01,CHHPBMYOFQE9,James,CRB_James_3,251.74,-1465.6,-81.07,-1294.93,-1942.21,-5493.28,1594.4,-7435.49,-7136.02,SWEEP
2026-04-01,NLAOUAXEQBN3,Emma,CRB_Emma_1,4760.54,-2737.72,-352.62,1670.2,546.18,-5239.35,12792.15,-4693.17,9769.18,BROKER
2026-04-01,CHL1N13JCAT5,Anya,CRB_Anya_1,2883.66,-1602.04,324.65,1606.27,278.44,-4089.25,-14641.95,-3810.81,-16846.49,TRANSFER
2026-04-01,FRX2X18HAFE1,James,CRB_James_3,3158.23,-1522.33,470.99,2106.89,-1113.07,7841.58,-6261.35,6728.51,2574.05,UNTAGGED
2026-04-01,SE8QJNV8Z2F4,Emma,CRB_Emma_1,2766.34,-1789.6,-67.2,909.54,1418.05,-6387.68,-14657.44,-4969.63,-18717.53,RFQ_LT
2026-04-01,GBU7U6N7HV33,Andy,CRB_Andy_1,4708.69,-2133.5,-158.52,2416.67,-743.54,-3509.56,-1730.85,-4253.1,-3567.28,PT
2026-04-01,GBZKY22UBTX1,Emma,CRB_Emma_1,1440.14,-435.05,375.84,1380.93,-250.76,-1857.71,-4527.27,-2108.47,-5254.81,PT
2026-04-01,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,2978.21,-2329.86,-200.6,447.75,1986.15,6135.82,-8536.99,8121.97,32.73,TRANSFER
2026-04-01,NL8J3TRP0J41,Anya,CRB_Anya_2,1862.79,-1712.78,9.03,159.04,-1500.64,3397.79,-14986.99,1897.15,-12930.8,UNTAGGED
2026-04-01,JP5IQVNB4GH4,Emma,CRB_Emma_1,2176.75,-1407.53,469.49,1238.71,-1141.28,4823.85,13347.77,3682.57,18269.05,SWEEP
2026-04-01,CAKV5USGIOT3,Anya,CRB_Anya_1,4859.12,-631.52,41.17,4268.77,-1187.23,8294.15,-11023.69,7106.92,352.0,PT
2026-04-01,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,710.4,-982.47,315.89,43.82,1764.86,-9026.52,-8447.13,-7261.66,-15664.97,SWEEP
2026-04-01,CAP0LZJJEGE8,Emma,CRB_Emma_2,2754.63,-2928.82,31.74,-142.45,909.33,-8649.91,14241.94,-7740.58,6358.91,RFQ_LT
2026-04-01,DEG0JV1V93K5,Anya,CRB_Anya_2,3795.07,-1006.99,275.31,3063.39,235.03,-5988.47,1689.15,-5753.44,-1000.9,BROKER
2026-04-01,DEKZEBBK7W11,Alexander,CRB_Alexander_2,3777.47,-409.77,357.86,3725.56,-778.62,-1984.66,-10094.43,-2763.28,-9132.15,RFQ_LT
2026-04-01,USUQPGB7R3O1,Anya,CRB_Anya_1,3359.9,-362.89,-378.96,2618.05,-1844.77,2138.68,-13462.64,293.91,-10550.68,PT
2026-04-01,SEWBFUK9E1V9,Emma,CRB_Emma_1,1034.16,-1240.78,-408.52,-615.14,1572.67,-4942.69,-9002.41,-3370.02,-12987.57,RFQ_LT
2026-04-01,FR1N6KVPUC81,Taylor,CRB_Taylor_2,731.98,-631.98,-371.91,-271.91,1998.15,652.49,-12704.37,2650.64,-10325.64,RFQ_LT
2026-04-01,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,1434.61,-646.2,442.55,1230.96,1386.68,1580.17,-1145.01,2966.85,3052.8,RFQ_LT
2026-04-01,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,2181.31,-1279.86,98.27,999.72,-1860.82,-8002.11,6325.47,-9862.93,-2537.74,UNTAGGED
2026-04-01,AUEIFJFC2V34,Anya,CRB_Anya_2,4731.7,-1474.17,-94.81,3162.72,-1146.1,-9067.01,14118.9,-10213.11,7068.51,TRANSFER
2026-04-01,CHEYZ7SRCBP5,Andy,CRB_Andy_2,1456.16,-2419.81,250.34,-713.31,-1749.07,-7097.56,-13548.91,-8846.63,-23108.85,BROKER
2026-04-01,SEJD84U89YJ0,Taylor,CRB_Taylor_1,2076.08,-541.99,-438.43,1095.66,1665.54,1820.88,13276.43,3486.42,17858.51,VOICE
2026-04-01,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,3571.24,-1741.53,-60.71,1769.0,888.84,1581.67,6618.29,2470.51,10857.8,RFQ_ST
2026-04-01,CAY4LYK83TQ5,Andy,CRB_Andy_2,1276.52,-2817.96,186.19,-1355.25,-234.35,-7846.68,7052.43,-8081.03,-2383.85,BROKER
2026-04-01,JPL8OS9XTOG5,Anya,CRB_Anya_2,650.07,-2644.1,-107.72,-2101.75,-1726.04,-9499.39,-13133.72,-11225.43,-26460.9,RFQ_ST
2026-04-01,SE1W1HT7PZE9,Andy,CRB_Andy_3,4613.23,-456.24,221.77,4378.76,-759.34,4513.27,10803.68,3753.93,18936.37,TRANSFER
2026-04-01,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,4067.45,-2928.27,0.88,1140.06,-1662.35,498.57,8754.73,-1163.78,8731.01,SWEEP
2026-04-01,CH7KZORQQFG9,Taylor,CRB_Taylor_3,385.85,-403.55,-133.92,-151.62,1582.04,6650.52,-14511.77,8232.56,-6430.83,BROKER
2026-04-01,NL0EC14M2JA4,Emma,CRB_Emma_1,2043.1,-1892.37,-479.88,-329.15,917.74,-5873.21,795.8,-4955.47,-4488.82,SWEEP
2026-04-01,SEUX5QRL1N73,Taylor,CRB_Taylor_1,1058.77,-1247.83,-465.15,-654.21,959.15,7286.56,-5639.87,8245.71,1951.63,RFQ_ST
2026-04-01,FRUI1B0Z3NX2,Emma,CRB_Emma_1,1713.37,-1554.28,227.91,387.0,1886.35,9210.83,-7122.1,11097.18,4362.08,TRANSFER
2026-04-01,CH8E8LD4D6A2,Emma,CRB_Emma_1,443.26,-2691.93,-11.38,-2260.05,1373.75,8429.83,-12003.16,9803.58,-4459.63,TRANSFER
2026-04-01,AU58C2JWOCL8,Andy,CRB_Andy_3,3588.75,-2139.74,323.35,1772.36,139.42,5925.07,-5944.88,6064.49,1891.97,PT
2026-04-01,AU8W5RTWIYK3,James,CRB_James_2,2737.03,-1621.83,187.71,1302.91,-749.81,6298.02,10174.53,5548.21,17025.65,TRANSFER
2026-04-01,GBPDW5PY6B24,James,CRB_James_3,3422.83,-2054.89,431.93,1799.87,-1573.25,212.39,10861.33,-1360.86,11300.34,UNTAGGED
2026-04-01,CANFTU2GC5W3,Anya,CRB_Anya_2,1628.11,-1062.73,102.2,667.58,884.75,9522.25,-2839.99,10407.0,8234.59,SWEEP
2026-04-01,CH6FQJJA26Y2,Emma,CRB_Emma_2,3226.91,-956.45,-382.37,1888.09,301.05,-1173.32,-9546.73,-872.27,-8530.91,RFQ_LT
2026-04-01,GBPMVXPJ4HN7,Emma,CRB_Emma_1,687.08,-1761.62,406.33,-668.21,591.64,-2889.42,-12187.72,-2297.78,-15153.71,PT
2026-04-01,GBIUU9K9XJU0,Anya,CRB_Anya_2,3662.54,-361.79,355.6,3656.35,-1161.63,-9811.38,4408.01,-10973.01,-2908.65,RFQ_ST
2026-04-01,SE0361I2HGJ2,Emma,CRB_Emma_1,3940.94,-2324.31,-259.26,1357.37,-1170.06,-1096.93,10161.26,-2266.99,9251.64,UNTAGGED
2026-04-01,GB6XLPU0DK02,Taylor,CRB_Taylor_3,2798.0,-770.89,-397.99,1629.12,1713.86,-9075.67,-8510.56,-7361.81,-14243.25,SWEEP
2026-04-01,FRET8T63J3R4,Emma,CRB_Emma_1,2889.11,-544.34,-121.55,2223.22,1840.15,9267.09,7946.11,11107.24,21276.57,RFQ_ST
2026-04-01,CA2QC1IYYO48,Alexander,CRB_Alexander_2,3996.11,-1403.19,144.99,2737.91,-17.14,-1167.32,-6644.16,-1184.46,-5090.71,BROKER
2026-04-01,CADOJEN0JNW5,Andy,CRB_Andy_1,2503.33,-863.11,154.31,1794.53,-1105.23,3792.29,5271.88,2687.06,9753.47,TRANSFER
2026-04-01,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,4361.37,-614.99,67.35,3813.73,558.38,-8349.99,1490.63,-7791.61,-2487.25,PT
2026-04-01,AUEBB9EITNN8,Emma,CRB_Emma_2,2072.35,-560.52,342.03,1853.86,-667.79,2016.23,-9059.29,1348.44,-5856.99,BROKER
2026-04-01,AUV05X4W7KY3,Anya,CRB_Anya_1,759.7,-299.22,463.57,924.05,525.43,-770.24,-3.97,-244.81,675.27,BROKER
2026-04-01,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,4798.55,-1276.29,173.4,3695.66,-822.26,1215.36,1762.7,393.1,5851.46,VOICE
2026-04-01,CHDHX8BM92H8,Alexander,CRB_Alexander_1,4344.8,-1899.81,180.14,2625.13,-1136.68,-1726.57,6156.0,-2863.25,5917.88,UNTAGGED
2026-04-01,FRV3I12VJ998,Andy,CRB_Andy_3,1063.32,-2223.76,360.94,-799.5,1262.17,-5679.71,-10408.31,-4417.54,-15625.35,VOICE
2026-04-01,JP2D5EM2VAJ2,James,CRB_James_2,3050.13,-316.11,-284.2,2449.82,-1790.84,-4355.7,13294.71,-6146.54,9597.99,TRANSFER
2026-04-01,AUS0R2SDS8B8,Andy,CRB_Andy_3,808.16,-455.84,-311.18,41.14,1400.44,7263.41,-3198.81,8663.85,5506.18,SWEEP
2026-04-01,JPQ8CROYR6C1,Emma,CRB_Emma_1,3012.83,-1600.68,-267.36,1144.79,-1474.99,3356.37,10801.91,1881.38,13828.08,SWEEP
2026-04-02,GBAJI0Y6DPB3,Anya,CRB_Anya_2,2396.45,-1181.67,-69.68,1145.1,1158.53,-901.29,1832.12,257.24,3234.46,VOICE
2026-04-02,FRSAHXTHV3A2,Emma,CRB_Emma_1,3936.75,-2371.28,441.89,2007.36,-1494.98,-9300.73,-4221.82,-10795.71,-13010.17,PT
2026-04-02,AUMF8MDD4V37,Taylor,CRB_Taylor_2,1789.24,-2641.64,62.22,-790.18,184.77,-2401.93,-11626.86,-2217.16,-14634.2,RFQ_ST
2026-04-02,NLE7CKW5NGC3,James,CRB_James_1,876.58,-1187.47,383.0,72.11,-1722.4,-186.0,-10952.49,-1908.4,-12788.78,VOICE
2026-04-02,JP945NQ4FMY1,Taylor,CRB_Taylor_2,1483.57,-1990.52,-89.13,-596.08,-1850.87,-4047.1,9796.09,-5897.97,3302.04,BROKER
2026-04-02,SEWTIQJ7YHL0,Emma,CRB_Emma_1,3648.39,-2459.57,-377.42,811.4,1355.01,8195.44,-8906.31,9550.45,1455.54,VOICE
2026-04-02,FR32OC6UZHR7,Emma,CRB_Emma_1,839.93,-1862.21,-438.63,-1460.91,-1289.66,-695.33,8220.66,-1984.99,4774.76,UNTAGGED
2026-04-02,DEJIUJV6OH98,Alexander,CRB_Alexander_2,3551.06,-961.51,-200.17,2389.38,1337.94,8701.83,11438.19,10039.77,23867.34,TRANSFER
2026-04-02,CHDBDW2PCN98,Anya,CRB_Anya_1,2629.09,-2508.44,307.86,428.51,-515.3,-680.65,5851.9,-1195.95,5084.46,TRANSFER
2026-04-02,JP84AZYTJXE6,Andy,CRB_Andy_1,350.33,-60.38,-423.05,-133.1,-1381.89,8586.71,114.31,7204.82,7186.03,RFQ_LT
2026-04-02,DEQ85JSG65K8,Taylor,CRB_Taylor_1,1989.2,-1964.38,401.13,425.95,622.2,7298.76,-614.47,7920.96,7732.44,PT
2026-04-02,SEHNF877VRE5,James,CRB_James_3,3049.14,-879.94,474.37,2643.57,1471.24,-7285.87,6493.39,-5814.63,3322.33,TRANSFER
2026-04-02,JPIIUC039TE7,Taylor,CRB_Taylor_3,2277.42,-982.82,-499.14,795.46,-1809.42,-8781.91,8524.75,-10591.33,-1271.12,VOICE
2026-04-02,NLFSV871YZO5,Alexander,CRB_Alexander_1,2893.92,-944.59,474.85,2424.18,-1610.58,-6849.1,-5166.51,-8459.68,-11202.01,VOICE
2026-04-02,CH6QICATVAZ0,James,CRB_James_3,520.34,-816.12,-413.41,-709.19,-412.97,-1992.65,-10862.82,-2405.62,-13977.63,VOICE
2026-04-02,FRCBLSKRT059,Andy,CRB_Andy_1,564.57,-280.55,-494.93,-210.91,927.55,5083.18,-5462.4,6010.73,337.42,TRANSFER
2026-04-02,CHIRODXMO5B1,Anya,CRB_Anya_2,1098.84,-1590.39,254.13,-237.42,530.94,9657.88,7596.58,10188.82,17547.98,TRANSFER
2026-04-02,USOM5IGQPKI1,Andy,CRB_Andy_1,2485.29,-304.63,386.46,2567.12,-692.56,5768.94,-13303.05,5076.38,-5659.55,VOICE
2026-04-02,CH34DXTAD1I6,Emma,CRB_Emma_1,2137.63,-1709.21,221.47,649.89,-1201.76,3723.87,-230.61,2522.11,2941.39,RFQ_ST
2026-04-02,CHR56FAO72K8,Andy,CRB_Andy_2,2173.57,-1745.83,-112.87,314.87,-103.32,-2453.55,9021.48,-2556.87,6779.48,SWEEP
2026-04-02,CHFK8UT0CVS8,James,CRB_James_3,581.07,-2758.83,243.88,-1933.88,1087.62,-961.34,-8848.42,126.28,-10656.02,BROKER
2026-04-02,DECS4CC5O7U9,Taylor,CRB_Taylor_2,352.8,-2857.86,2.03,-2503.03,332.19,4029.01,3036.99,4361.2,4895.16,PT
2026-04-02,SEBCXULJYLJ2,Andy,CRB_Andy_3,4577.79,-1922.97,61.03,2715.85,1645.21,8735.43,1072.28,10380.64,14168.77,VOICE
2026-04-02,JPQ77AWUDTS2,Andy,CRB_Andy_3,4900.52,-334.48,-33.46,4532.58,-1288.77,-9823.37,-2266.0,-11112.14,-8845.56,TRANSFER
2026-04-02,CA55NF4ZW9X0,Taylor,CRB_Taylor_1,4142.82,-571.73,-152.12,3418.97,513.93,2738.9,10350.31,3252.83,17022.11,RFQ_LT
2026-04-02,NLKX7EEDTJV5,Andy,CRB_Andy_1,4301.59,-1366.79,144.96,3079.76,-1666.06,-7164.18,-8570.89,-8830.24,-14321.37,TRANSFER
2026-04-02,FRY4SJ6BW3B5,Alexander,CRB_Alexander_1,4373.05,-291.12,117.93,4199.86,-1624.35,-7846.94,-1452.38,-9471.29,-6723.81,VOICE
2026-04-02,DEWJ0TPAC568,Anya,CRB_Anya_2,4119.8,-2376.11,-454.69,1289.0,-1898.22,5093.55,7425.99,3195.33,11910.32,RFQ_LT
2026-04-02,US4UFEL62463,Alexander,CRB_Alexander_1,701.32,-19.07,63.93,746.18,112.17,3457.12,12950.08,3569.29,17265.55,RFQ_ST
2026-04-02,FRYMU5907IF2,Anya,CRB_Anya_1,3856.81,-771.88,242.76,3327.69,-1375.41,1954.37,7910.5,578.96,11817.15,PT
2026-04-02,AUA0L7253J21,Taylor,CRB_Taylor_3,1031.34,-231.81,-245.6,553.93,66.27,-6168.63,-13104.67,-6102.36,-18653.1,VOICE
2026-04-02,AU54I3QK2IA3,James,CRB_James_2,3879.95,-1991.13,354.61,2243.43,-135.62,-3496.52,-13537.87,-3632.14,-14926.58,PT
2026-04-02,AUL58KXO9T71,Emma,CRB_Emma_2,2012.58,-574.22,113.87,1552.23,-1860.12,-5516.32,-9441.45,-7376.44,-15265.66,TRANSFER
2026-04-02,JPG8JDP0LVS6,Anya,CRB_Anya_1,444.72,-2668.28,-231.49,-2455.05,1562.94,-9583.3,6510.44,-8020.36,-3964.97,RFQ_ST
2026-04-02,SEGBPS3Y70H6,Anya,CRB_Anya_1,3715.77,-2176.46,288.8,1828.11,-1869.74,-9240.48,13637.89,-11110.22,4355.78,PT
2026-04-02,GB87WXE6SYL4,Andy,CRB_Andy_2,1671.46,-1583.27,117.18,205.37,-1563.93,-4834.47,5783.2,-6398.4,-409.83,VOICE
2026-04-02,NLEP7Y6WKTA4,James,CRB_James_2,4115.74,-1241.89,469.57,3343.42,434.25,3758.17,-13982.76,4192.42,-6446.92,BROKER
2026-04-02,FRPUXQPHR622,Andy,CRB_Andy_3,1208.73,-2117.02,97.19,-811.1,1117.8,8773.72,990.56,9891.52,10070.98,UNTAGGED
2026-04-02,GBKXWD8IL3F0,Taylor,CRB_Taylor_1,1537.53,-2075.91,328.64,-209.74,1645.63,5467.22,11023.92,7112.85,17927.03,TRANSFER
2026-04-02,FR9W1Q5UZNO2,Alexander,CRB_Alexander_2,157.2,-441.02,89.72,-194.1,1468.99,8734.07,-11473.89,10203.06,-1464.93,VOICE
2026-04-02,US6452H2ZQU1,James,CRB_James_2,3457.62,-1994.21,212.57,1675.98,547.19,-4119.94,-2141.19,-3572.75,-4037.96,PT
2026-04-02,CHEQTUL1P366,Andy,CRB_Andy_1,2362.3,-787.28,207.46,1782.48,388.76,-9895.89,-8464.59,-9507.13,-16189.24,RFQ_LT
2026-04-02,NLQF5Q14J1R3,Emma,CRB_Emma_2,3312.13,-836.4,-434.01,2041.72,1871.01,6355.82,6274.91,8226.83,16543.46,VOICE
2026-04-02,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,4717.92,-2411.33,-295.06,2011.53,1809.48,-949.15,-2024.55,860.33,847.31,TRANSFER
2026-04-02,GBOLQC3O18A9,Taylor,CRB_Taylor_2,412.56,-283.02,183.62,313.16,-1557.97,1086.3,4499.3,-471.67,4340.79,UNTAGGED
2026-04-02,AUR7KO64T023,Emma,CRB_Emma_1,607.74,-1300.62,92.75,-600.13,740.33,4038.54,8035.87,4778.87,12214.61,PT
2026-04-02,CHHPBMYOFQE9,James,CRB_James_3,2637.84,-2852.97,-443.46,-658.59,1569.43,-857.5,-3187.2,711.93,-3133.86,VOICE
2026-04-02,NLAOUAXEQBN3,Emma,CRB_Emma_1,4733.41,-2628.69,223.92,2328.64,790.24,-9279.47,-6824.99,-8489.23,-12985.58,RFQ_ST
2026-04-02,CHL1N13JCAT5,Anya,CRB_Anya_1,4503.06,-2392.69,169.16,2279.53,1185.93,1372.93,-7762.5,2558.86,-2924.11,RFQ_ST
2026-04-02,FRX2X18HAFE1,James,CRB_James_3,2719.02,-1818.63,-448.67,451.72,1578.8,2077.45,-9685.85,3656.25,-5577.88,SWEEP
2026-04-02,SE8QJNV8Z2F4,Emma,CRB_Emma_1,4389.14,-1960.56,340.54,2769.12,-620.83,6526.66,6584.97,5905.83,15259.92,SWEEP
2026-04-02,GBU7U6N7HV33,Andy,CRB_Andy_1,3594.94,-1057.37,-152.48,2385.09,-851.53,4700.81,-1470.35,3849.28,4764.02,SWEEP
2026-04-02,GBZKY22UBTX1,Emma,CRB_Emma_1,501.94,-2077.72,342.26,-1233.52,-218.89,-3949.35,14344.17,-4168.24,8942.41,PT
2026-04-02,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,4578.13,-732.87,-320.09,3525.17,-1474.35,-4221.72,2111.46,-5696.07,-59.44,SWEEP
2026-04-02,NL8J3TRP0J41,Anya,CRB_Anya_2,912.58,-56.65,-191.88,664.05,103.06,-4594.32,-2529.76,-4491.26,-6356.97,SWEEP
2026-04-02,JP5IQVNB4GH4,Emma,CRB_Emma_1,2856.81,-2252.17,-420.19,184.45,-1249.99,7517.48,-14955.44,6267.49,-8503.5,VOICE
2026-04-02,CAKV5USGIOT3,Anya,CRB_Anya_1,3513.29,-902.99,88.42,2698.72,1086.23,-3645.06,3128.23,-2558.83,3268.12,BROKER
2026-04-02,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,229.89,-1016.44,314.13,-472.42,-184.33,9345.41,-10252.52,9161.08,-1563.86,RFQ_LT
2026-04-02,CAP0LZJJEGE8,Emma,CRB_Emma_2,3649.72,-31.72,234.48,3852.48,-1249.52,-1636.17,-13769.13,-2885.69,-12802.34,RFQ_LT
2026-04-02,DEG0JV1V93K5,Anya,CRB_Anya_2,1434.98,-943.28,438.35,930.05,-281.4,-8688.67,2459.98,-8970.07,-5580.04,RFQ_LT
2026-04-02,DEKZEBBK7W11,Alexander,CRB_Alexander_2,1485.57,-1967.9,58.53,-423.8,133.58,2496.91,2210.11,2630.49,4416.8,VOICE
2026-04-02,USUQPGB7R3O1,Anya,CRB_Anya_1,1052.32,-2495.26,-399.55,-1842.49,-1702.92,-5297.78,-3062.38,-7000.7,-11905.57,RFQ_ST
2026-04-02,SEWBFUK9E1V9,Emma,CRB_Emma_1,2658.73,-1082.78,-461.26,1114.69,-716.23,9961.15,-8313.07,9244.92,2046.54,RFQ_ST
2026-04-02,FR1N6KVPUC81,Taylor,CRB_Taylor_2,4714.2,-457.77,155.16,4411.59,1748.82,-4504.9,12201.71,-2756.08,13857.22,RFQ_LT
2026-04-02,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,3890.54,-1622.64,-398.41,1869.49,185.15,-9734.35,-1942.73,-9549.2,-9622.44,VOICE
2026-04-02,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,1891.73,-1782.65,132.98,242.06,-955.32,5316.32,-837.38,4361.0,3765.68,RFQ_ST
2026-04-02,AUEIFJFC2V34,Anya,CRB_Anya_2,2413.49,-2713.95,315.19,14.73,877.57,-2303.7,-6561.01,-1426.13,-7972.41,RFQ_ST
2026-04-02,CHEYZ7SRCBP5,Andy,CRB_Andy_2,846.34,-1291.7,275.48,-169.88,-1726.89,-7148.03,11725.62,-8874.92,2680.82,BROKER
2026-04-02,SEJD84U89YJ0,Taylor,CRB_Taylor_1,3449.31,-1190.62,126.39,2385.08,413.71,-4303.28,12240.42,-3889.57,10735.93,SWEEP
2026-04-02,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,2252.6,-487.86,-387.96,1376.78,-1748.86,-7995.45,-11524.16,-9744.31,-19891.69,VOICE
2026-04-02,CAY4LYK83TQ5,Andy,CRB_Andy_2,758.27,-711.7,-24.72,21.85,-1683.76,1689.73,-9847.59,5.97,-9819.77,RFQ_ST
2026-04-02,JPL8OS9XTOG5,Anya,CRB_Anya_2,1514.01,-1652.78,172.24,33.47,826.23,-2678.19,-1097.88,-1851.96,-2916.37,VOICE
2026-04-02,SE1W1HT7PZE9,Andy,CRB_Andy_3,4198.93,-2576.8,195.18,1817.31,508.13,3951.9,-5515.17,4460.03,762.17,BROKER
2026-04-02,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,744.37,-381.68,-151.52,211.17,213.57,-9036.6,-10104.74,-8823.03,-18716.6,BROKER
2026-04-02,CH7KZORQQFG9,Taylor,CRB_Taylor_3,4549.65,-2674.7,-454.63,1420.32,-487.02,-4568.88,-9969.17,-5055.9,-13604.75,PT
2026-04-02,NL0EC14M2JA4,Emma,CRB_Emma_1,4585.79,-1528.02,290.93,3348.7,-134.27,2676.81,-2574.35,2542.54,3316.89,PT
2026-04-02,SEUX5QRL1N73,Taylor,CRB_Taylor_1,2221.26,-539.71,194.92,1876.47,642.4,8949.08,3776.31,9591.48,15244.26,PT
2026-04-02,FRUI1B0Z3NX2,Emma,CRB_Emma_1,2067.17,-1640.98,139.94,566.13,-534.66,-2456.55,1851.13,-2991.21,-573.95,SWEEP
2026-04-02,CH8E8LD4D6A2,Emma,CRB_Emma_1,2763.27,-1917.78,154.14,999.63,1757.36,8482.43,894.11,10239.79,12133.53,BROKER
2026-04-02,AU58C2JWOCL8,Andy,CRB_Andy_3,1209.72,-2944.45,58.41,-1676.32,-1964.4,2089.68,11974.81,125.28,10423.77,VOICE
2026-04-02,AU8W5RTWIYK3,James,CRB_James_2,1589.07,-2829.25,-18.17,-1258.35,-1479.19,3543.89,11557.71,2064.7,12364.06,PT
2026-04-02,GBPDW5PY6B24,James,CRB_James_3,1618.21,-2335.0,57.15,-659.64,785.49,7222.68,2310.76,8008.17,9659.29,BROKER
2026-04-02,CANFTU2GC5W3,Anya,CRB_Anya_2,4822.6,-662.89,203.91,4363.62,1043.79,-8571.08,4282.58,-7527.29,1118.91,RFQ_LT
2026-04-02,CH6FQJJA26Y2,Emma,CRB_Emma_2,3937.34,-27.21,-51.34,3858.79,1788.85,-438.07,-1762.65,1350.78,3446.92,TRANSFER
2026-04-02,GBPMVXPJ4HN7,Emma,CRB_Emma_1,4936.87,-263.49,-1.44,4671.94,67.04,-8968.1,13421.87,-8901.06,9192.75,RFQ_ST
2026-04-02,GBIUU9K9XJU0,Anya,CRB_Anya_2,1548.51,-1427.23,-43.52,77.76,1179.17,906.78,13202.18,2085.95,15365.89,BROKER
2026-04-02,SE0361I2HGJ2,Emma,CRB_Emma_1,238.99,-2357.08,432.91,-1685.18,-642.35,-8552.12,1888.04,-9194.47,-8991.61,BROKER
2026-04-02,GB6XLPU0DK02,Taylor,CRB_Taylor_3,192.7,-2578.8,318.11,-2067.99,-519.39,-5173.93,-5567.41,-5693.32,-13328.72,UNTAGGED
2026-04-02,FRET8T63J3R4,Emma,CRB_Emma_1,1116.14,-1579.1,331.56,-131.4,500.5,-8337.54,-6751.34,-7837.04,-14719.78,RFQ_LT
2026-04-02,CA2QC1IYYO48,Alexander,CRB_Alexander_2,834.3,-2323.78,-186.34,-1675.82,1749.0,-4383.27,13578.6,-2634.27,9268.51,RFQ_LT
2026-04-02,CADOJEN0JNW5,Andy,CRB_Andy_1,4822.56,-272.74,-438.0,4111.82,610.75,-5581.1,-1664.01,-4970.35,-2522.54,RFQ_LT
2026-04-02,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,2349.59,-424.43,-261.55,1663.61,-1940.89,-4039.85,-13595.56,-5980.74,-17912.69,TRANSFER
2026-04-02,AUEBB9EITNN8,Emma,CRB_Emma_2,2435.24,-1151.79,478.36,1761.81,155.91,-1362.42,2188.9,-1206.51,2744.2,VOICE
2026-04-02,AUV05X4W7KY3,Anya,CRB_Anya_1,1907.85,-747.18,75.45,1236.12,-1105.55,8238.7,-12129.73,7133.15,-3760.46,PT
2026-04-02,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,3614.97,-1270.06,-153.7,2191.21,-1694.35,9099.0,-7323.83,7404.65,2272.03,TRANSFER
2026-04-02,CHDHX8BM92H8,Alexander,CRB_Alexander_1,1323.76,-2270.53,-496.92,-1443.69,-652.76,4885.23,-8184.03,4232.47,-5395.25,SWEEP
2026-04-02,FRV3I12VJ998,Andy,CRB_Andy_3,372.89,-2360.58,497.38,-1490.31,-1343.39,-3649.15,-10038.12,-4992.54,-16520.97,BROKER
2026-04-02,JP2D5EM2VAJ2,James,CRB_James_2,1701.64,-2549.95,-173.98,-1022.29,1765.61,-1514.05,4759.42,251.56,3988.69,TRANSFER
2026-04-02,AUS0R2SDS8B8,Andy,CRB_Andy_3,366.78,-1692.69,321.11,-1004.8,-25.78,1461.48,4742.13,1435.7,5173.03,RFQ_ST
2026-04-02,JPQ8CROYR6C1,Emma,CRB_Emma_1,1677.87,-2011.79,297.58,-36.34,-711.72,-3495.93,-9543.81,-4207.65,-13787.8,RFQ_LT
2026-04-03,GBAJI0Y6DPB3,Anya,CRB_Anya_2,623.99,-817.1,-44.32,-237.43,-425.16,2116.24,4790.4,1691.08,6244.05,RFQ_LT
2026-04-03,FRSAHXTHV3A2,Emma,CRB_Emma_1,2947.78,-2212.67,-446.18,288.93,-1761.58,-1244.1,-581.94,-3005.68,-3298.69,RFQ_ST
2026-04-03,AUMF8MDD4V37,Taylor,CRB_Taylor_2,2660.33,-346.62,83.72,2397.43,-1107.84,-9888.29,-4675.43,-10996.13,-13274.13,SWEEP
2026-04-03,NLE7CKW5NGC3,James,CRB_James_1,4712.61,-1927.56,149.44,2934.49,-5.1,1670.25,-7164.59,1665.15,-2564.95,RFQ_ST
2026-04-03,JP945NQ4FMY1,Taylor,CRB_Taylor_2,3668.26,-2378.37,-247.78,1042.11,-150.63,-9818.1,-11124.88,-9968.73,-20051.5,TRANSFER
